num_gpu,job_id,duration,submit_time,interval,model_name
1,application_1506638472019_8232,2636,11458,0,inception4
1,application_1506638472019_8233,2697,11458,0,inception3
1,application_1506638472019_8234,2638,11459,0,inception4
1,application_1506638472019_8236,2702,11459,0,resnet101
1,application_1506638472019_8237,2728,11459,0,inception4
1,application_1506638472019_8238,65,11459,0,alexnet
1,application_1506638472019_8239,2812,11459,0,vgg11
1,application_1506638472019_8240,2660,11459,0,resnet101
1,application_1506638472019_8241,2648,11459,0,resnet101
1,application_1506638472019_8242,2739,11459,0,vgg16
1,application_1506638472019_8243,2700,11459,0,resnet50
1,application_1506638472019_8244,2669,11460,0,resnet50
1,application_1506638472019_8245,2630,11460,0,resnet50
1,application_1506638472019_8246,2630,11460,0,vgg11
1,application_1506638472019_8247,2656,11460,0,alexnet
1,application_1506638472019_8248,2586,11460,0,inception3
1,application_1506638472019_8249,3927,11461,0,vgg19
1,application_1506638472019_8250,2549,11462,0,inception4
1,application_1506638472019_8251,3832,11462,0,inception3
1,application_1506638472019_8252,2585,11462,0,resnet50
1,application_1506638472019_8253,4042,11463,0,vgg11
1,application_1506638472019_8254,3789,11463,0,resnet50
1,application_1506638472019_8255,2759,11464,1,vgg11
1,application_1506638472019_8256,3762,11465,0,vgg11
1,application_1506638472019_8257,3904,11465,3,vgg11
1,application_1506638472019_8258,5302,11469,0,alexnet
1,application_1506638472019_8259,129,11469,8,resnet50
1,application_1506638472019_8261,23594,11478,1,resnet50
1,application_1506638472019_8262,115,11479,10,alexnet
1,application_1506638472019_8263,138,11489,0,vgg19
1,application_1506638472019_8264,4421,11490,1,resnet101
1,application_1506638472019_8265,4362,11492,0,inception4
1,application_1506638472019_8266,4431,11492,3,resnet101
1,application_1506638472019_8267,4415,11495,3,resnet50
1,application_1506638472019_8268,66,11499,0,vgg19
1,application_1506638472019_8269,3794,11499,9,vgg16
1,application_1506638472019_8270,75,11509,10,vgg16
1,application_1506638472019_8272,81,11519,2,alexnet
1,application_1506638472019_8273,3788,11522,4,inception3
1,application_1506638472019_8274,70,11527,0,vgg19
1,application_1506638472019_8275,66,11527,1,resnet50
1,application_1506638472019_8276,65,11529,1,alexnet
1,application_1506638472019_8277,58,11530,0,inception4
1,application_1506638472019_8279,55,11530,0,vgg16
1,application_1506638472019_8278,66,11530,0,vgg16
1,application_1506638472019_8280,61,11531,0,vgg19
1,application_1506638472019_8281,56,11531,0,vgg11
1,application_1506638472019_8282,70,11531,0,resnet101
1,application_1506638472019_8283,52,11532,0,inception3
1,application_1506638472019_8284,59,11532,0,vgg19
1,application_1506638472019_8285,54,11533,0,inception4
1,application_1506638472019_8287,65,11533,0,resnet101
1,application_1506638472019_8286,68,11533,0,alexnet
1,application_1506638472019_8288,53,11533,0,vgg19
1,application_1506638472019_8289,62,11533,0,vgg11
1,application_1506638472019_8290,56,11533,0,inception4
1,application_1506638472019_8291,51,11533,0,vgg11
1,application_1506638472019_8292,51,11534,0,alexnet
1,application_1506638472019_8293,59,11534,0,inception3
1,application_1506638472019_8294,56,11534,0,vgg16
1,application_1506638472019_8295,73,11534,3,vgg19
1,application_1506638472019_8297,3537,11537,0,vgg11
1,application_1506638472019_8298,3798,11537,0,inception3
1,application_1506638472019_8299,3417,11537,0,vgg16
1,application_1506638472019_8300,4101,11538,0,vgg16
1,application_1506638472019_8301,2585,11538,0,inception3
1,application_1506638472019_8302,3755,11538,0,resnet101
1,application_1506638472019_8303,3805,11538,0,vgg16
1,application_1506638472019_8304,3949,11539,0,vgg19
1,application_1506638472019_8305,3830,11539,0,inception3
1,application_1506638472019_8306,3831,11539,0,resnet50
1,application_1506638472019_8307,3743,11539,0,vgg16
1,application_1506638472019_8308,3886,11539,0,inception4
1,application_1506638472019_8309,77,11539,0,resnet101
1,application_1506638472019_8310,3781,11539,0,inception3
1,application_1506638472019_8311,3821,11540,0,inception4
1,application_1506638472019_8312,3850,11540,0,alexnet
1,application_1506638472019_8313,3845,11540,0,inception4
1,application_1506638472019_8314,4014,11540,0,inception3
1,application_1506638472019_8315,3882,11540,0,vgg19
1,application_1506638472019_8316,2519,11540,0,alexnet
1,application_1506638472019_8317,2674,11540,0,inception3
1,application_1506638472019_8318,3809,11541,0,alexnet
1,application_1506638472019_8319,2657,11541,0,vgg11
1,application_1506638472019_8320,2579,11541,0,inception4
1,application_1506638472019_8321,2700,11541,0,resnet101
1,application_1506638472019_8323,2812,11541,0,vgg19
1,application_1506638472019_8322,2805,11541,0,alexnet
1,application_1506638472019_8324,2684,11541,0,resnet50
1,application_1506638472019_8325,2782,11542,0,vgg19
1,application_1506638472019_8326,3531,11542,0,alexnet
1,application_1506638472019_8327,3726,11542,0,inception3
1,application_1506638472019_8328,3421,11542,0,vgg19
1,application_1506638472019_8329,3761,11542,0,inception4
1,application_1506638472019_8330,3942,11542,0,inception4
1,application_1506638472019_8331,3826,11542,0,vgg16
1,application_1506638472019_8333,3827,11542,0,inception4
1,application_1506638472019_8332,3720,11542,0,inception3
1,application_1506638472019_8334,3839,11542,0,vgg16
1,application_1506638472019_8335,3944,11543,0,inception3
1,application_1506638472019_8336,4145,11543,0,vgg19
1,application_1506638472019_8337,3726,11543,0,inception4
1,application_1506638472019_8338,4039,11543,0,inception3
1,application_1506638472019_8339,3947,11543,0,inception4
1,application_1506638472019_8340,4013,11543,0,inception3
1,application_1506638472019_8341,3736,11543,0,resnet50
1,application_1506638472019_8342,4030,11543,0,inception4
1,application_1506638472019_8344,3760,11543,0,vgg11
1,application_1506638472019_8343,57,11543,0,resnet50
1,application_1506638472019_8345,49,11544,0,vgg11
1,application_1506638472019_8346,53,11544,0,inception3
1,application_1506638472019_8347,52,11544,0,resnet101
1,application_1506638472019_8348,49,11544,0,resnet50
1,application_1506638472019_8349,50,11544,0,inception4
1,application_1506638472019_8350,48,11544,0,vgg16
1,application_1506638472019_8351,50,11544,0,vgg16
1,application_1506638472019_8353,2642,11545,0,vgg16
1,application_1506638472019_8352,54,11545,0,vgg11
1,application_1506638472019_8354,42,11545,0,inception3
1,application_1506638472019_8355,46,11545,0,vgg16
1,application_1506638472019_8357,49,11545,0,inception3
1,application_1506638472019_8356,50,11545,0,inception4
1,application_1506638472019_8358,47,11545,0,vgg16
1,application_1506638472019_8359,36,11546,0,vgg19
1,application_1506638472019_8360,43,11546,0,vgg19
1,application_1506638472019_8361,47,11546,0,vgg19
1,application_1506638472019_8362,51,11546,0,resnet50
1,application_1506638472019_8363,50,11546,0,resnet101
1,application_1506638472019_8364,49,11546,0,vgg16
1,application_1506638472019_8365,49,11547,0,vgg16
1,application_1506638472019_8366,42,11547,0,resnet101
1,application_1506638472019_8367,46,11547,0,vgg11
1,application_1506638472019_8368,55,11547,0,vgg19
1,application_1506638472019_8369,44,11547,0,inception3
1,application_1506638472019_8370,43,11547,0,vgg11
1,application_1506638472019_8371,46,11547,0,resnet50
1,application_1506638472019_8372,44,11547,0,inception4
1,application_1506638472019_8373,49,11547,0,vgg19
1,application_1506638472019_8374,44,11548,0,resnet101
1,application_1506638472019_8376,59,11548,0,inception3
1,application_1506638472019_8375,56,11548,0,resnet50
1,application_1506638472019_8377,47,11548,0,inception3
1,application_1506638472019_8378,45,11548,0,resnet50
1,application_1506638472019_8379,44,11548,0,resnet50
1,application_1506638472019_8380,55,11549,0,inception3
1,application_1506638472019_8381,48,11549,0,vgg11
1,application_1506638472019_8382,40,11549,0,resnet50
1,application_1506638472019_8384,50,11549,0,vgg16
1,application_1506638472019_8383,48,11549,0,alexnet
1,application_1506638472019_8385,94,11549,0,vgg11
1,application_1506638472019_8386,45,11549,0,resnet101
1,application_1506638472019_8387,53,11550,0,resnet101
1,application_1506638472019_8388,53,11550,0,inception4
1,application_1506638472019_8389,43,11550,0,resnet101
1,application_1506638472019_8390,40,11550,0,inception3
1,application_1506638472019_8391,51,11550,0,inception4
1,application_1506638472019_8392,47,11550,0,vgg16
1,application_1506638472019_8393,43,11551,0,alexnet
1,application_1506638472019_8394,37,11551,0,vgg19
1,application_1506638472019_8395,45,11551,0,resnet50
1,application_1506638472019_8396,41,11552,0,resnet101
1,application_1506638472019_8397,61,11552,0,vgg19
1,application_1506638472019_8398,51,11552,0,alexnet
1,application_1506638472019_8399,50,11552,0,resnet101
1,application_1506638472019_8401,48,11552,0,vgg11
1,application_1506638472019_8400,45,11552,0,alexnet
1,application_1506638472019_8403,49,11552,0,inception4
1,application_1506638472019_8402,50,11552,0,resnet101
1,application_1506638472019_8404,44,11553,0,vgg19
1,application_1506638472019_8405,46,11553,0,resnet101
1,application_1506638472019_8406,46,11553,0,alexnet
1,application_1506638472019_8407,45,11553,0,resnet50
1,application_1506638472019_8408,45,11553,0,inception3
1,application_1506638472019_8409,48,11553,0,vgg19
1,application_1506638472019_8410,36,11553,0,vgg19
1,application_1506638472019_8411,39,11553,0,vgg16
1,application_1506638472019_8412,61,11553,0,vgg19
1,application_1506638472019_8413,45,11554,0,inception4
1,application_1506638472019_8414,48,11554,0,inception3
1,application_1506638472019_8415,46,11554,0,alexnet
1,application_1506638472019_8416,49,11554,0,vgg16
1,application_1506638472019_8418,46,11554,0,resnet50
1,application_1506638472019_8417,44,11554,0,vgg11
1,application_1506638472019_8419,60,11554,0,vgg16
1,application_1506638472019_8420,46,11555,0,alexnet
1,application_1506638472019_8421,44,11555,0,alexnet
1,application_1506638472019_8422,2566,11555,0,inception3
1,application_1506638472019_8423,47,11555,0,resnet101
1,application_1506638472019_8424,49,11555,0,vgg11
1,application_1506638472019_8425,44,11555,0,vgg16
1,application_1506638472019_8426,49,11555,0,vgg16
1,application_1506638472019_8427,49,11555,0,alexnet
1,application_1506638472019_8428,43,11555,0,inception4
1,application_1506638472019_8429,51,11555,0,resnet101
1,application_1506638472019_8430,48,11556,0,inception4
1,application_1506638472019_8431,45,11556,0,vgg11
1,application_1506638472019_8432,43,11556,0,vgg11
1,application_1506638472019_8433,47,11556,0,resnet50
1,application_1506638472019_8434,46,11556,0,inception4
1,application_1506638472019_8435,49,11556,0,resnet50
1,application_1506638472019_8436,47,11556,0,resnet50
1,application_1506638472019_8437,47,11557,0,vgg11
1,application_1506638472019_8439,50,11557,0,vgg19
1,application_1506638472019_8438,44,11557,0,vgg16
1,application_1506638472019_8440,50,11557,0,inception4
1,application_1506638472019_8441,49,11557,0,vgg19
1,application_1506638472019_8442,45,11557,0,resnet50
1,application_1506638472019_8443,44,11557,0,vgg11
1,application_1506638472019_8444,47,11558,0,resnet101
1,application_1506638472019_8445,49,11558,0,vgg16
1,application_1506638472019_8446,48,11558,0,vgg19
1,application_1506638472019_8447,52,11558,0,resnet50
1,application_1506638472019_8448,44,11558,0,vgg19
1,application_1506638472019_8449,59,11559,0,resnet50
1,application_1506638472019_8450,43,11559,0,resnet50
1,application_1506638472019_8451,46,11559,0,vgg16
1,application_1506638472019_8452,50,11559,0,vgg11
1,application_1506638472019_8453,46,11559,0,alexnet
1,application_1506638472019_8454,74,11559,0,resnet50
1,application_1506638472019_8455,46,11559,0,inception4
1,application_1506638472019_8456,51,11559,0,vgg19
1,application_1506638472019_8458,41,11560,0,vgg19
1,application_1506638472019_8457,49,11560,0,vgg11
1,application_1506638472019_8459,45,11560,0,resnet101
1,application_1506638472019_8460,44,11560,0,inception4
1,application_1506638472019_8461,50,11560,0,inception3
1,application_1506638472019_8462,43,11560,0,resnet101
1,application_1506638472019_8463,49,11560,0,resnet50
1,application_1506638472019_8464,43,11561,0,alexnet
1,application_1506638472019_8465,37,11561,0,inception3
1,application_1506638472019_8466,51,11561,0,resnet50
1,application_1506638472019_8467,50,11561,0,inception4
1,application_1506638472019_8468,47,11561,0,resnet50
1,application_1506638472019_8469,44,11562,0,vgg19
1,application_1506638472019_8470,40,11562,0,resnet101
1,application_1506638472019_8471,48,11562,0,vgg19
1,application_1506638472019_8472,42,11562,0,inception4
1,application_1506638472019_8473,57,11562,0,resnet50
1,application_1506638472019_8474,49,11562,0,resnet101
1,application_1506638472019_8475,42,11562,0,inception4
1,application_1506638472019_8476,40,11563,0,inception4
1,application_1506638472019_8477,57,11563,0,resnet50
1,application_1506638472019_8478,44,11563,0,inception4
1,application_1506638472019_8479,53,11563,0,resnet101
1,application_1506638472019_8480,46,11563,0,vgg16
1,application_1506638472019_8481,5815,11563,0,resnet101
1,application_1506638472019_8482,50,11563,0,resnet50
1,application_1506638472019_8483,44,11563,0,inception3
1,application_1506638472019_8484,46,11564,0,vgg11
1,application_1506638472019_8485,48,11564,0,resnet101
1,application_1506638472019_8486,44,11564,0,vgg16
1,application_1506638472019_8487,67,11564,0,vgg16
1,application_1506638472019_8488,51,11564,0,resnet101
1,application_1506638472019_8489,51,11564,0,inception3
1,application_1506638472019_8490,46,11564,0,inception4
1,application_1506638472019_8491,47,11565,0,vgg19
1,application_1506638472019_8492,57,11565,0,vgg16
1,application_1506638472019_8493,52,11565,0,inception4
1,application_1506638472019_8494,48,11565,0,resnet50
1,application_1506638472019_8495,46,11565,0,resnet101
1,application_1506638472019_8496,53,11565,0,vgg16
1,application_1506638472019_8497,46,11565,0,vgg11
1,application_1506638472019_8498,73,11565,0,inception4
1,application_1506638472019_8499,46,11566,0,vgg16
1,application_1506638472019_8500,43,11566,0,resnet50
1,application_1506638472019_8501,39,11566,0,resnet50
1,application_1506638472019_8502,56,11566,0,vgg16
1,application_1506638472019_8503,43,11566,0,alexnet
1,application_1506638472019_8504,58,11566,0,resnet50
1,application_1506638472019_8505,58,11566,0,resnet101
1,application_1506638472019_8506,49,11567,0,inception3
1,application_1506638472019_8507,45,11567,0,alexnet
1,application_1506638472019_8508,46,11567,0,inception4
1,application_1506638472019_8509,45,11567,0,inception4
1,application_1506638472019_8510,51,11567,0,resnet50
1,application_1506638472019_8511,48,11567,0,inception3
1,application_1506638472019_8512,43,11567,0,vgg11
1,application_1506638472019_8513,44,11567,0,vgg16
1,application_1506638472019_8514,49,11568,0,resnet101
1,application_1506638472019_8515,46,11568,0,vgg16
1,application_1506638472019_8516,46,11568,0,resnet50
1,application_1506638472019_8517,42,11568,0,resnet101
1,application_1506638472019_8518,45,11568,0,alexnet
1,application_1506638472019_8519,47,11568,0,alexnet
1,application_1506638472019_8520,50,11568,0,inception4
1,application_1506638472019_8521,52,11568,0,inception4
1,application_1506638472019_8522,43,11569,0,resnet50
1,application_1506638472019_8523,53,11569,0,inception3
1,application_1506638472019_8524,44,11569,0,inception4
1,application_1506638472019_8525,45,11569,0,vgg19
1,application_1506638472019_8526,72,11569,0,resnet101
1,application_1506638472019_8527,38,11569,0,vgg19
1,application_1506638472019_8528,53,11569,0,inception4
1,application_1506638472019_8529,63,11569,0,alexnet
1,application_1506638472019_8530,45,11570,0,resnet50
1,application_1506638472019_8531,48,11570,0,vgg11
1,application_1506638472019_8532,41,11570,0,resnet101
1,application_1506638472019_8533,48,11570,0,resnet50
1,application_1506638472019_8534,47,11570,0,resnet101
1,application_1506638472019_8535,43,11570,0,resnet101
1,application_1506638472019_8536,42,11570,0,resnet50
1,application_1506638472019_8537,52,11571,0,resnet50
1,application_1506638472019_8538,59,11571,0,vgg16
1,application_1506638472019_8539,40,11571,0,inception4
1,application_1506638472019_8540,51,11571,0,vgg19
1,application_1506638472019_8541,47,11571,0,inception3
1,application_1506638472019_8542,45,11571,0,resnet50
1,application_1506638472019_8543,46,11571,0,inception3
1,application_1506638472019_8544,51,11571,0,inception3
1,application_1506638472019_8545,80,11572,0,inception3
1,application_1506638472019_8546,52,11572,0,alexnet
1,application_1506638472019_8547,57,11572,0,vgg16
1,application_1506638472019_8548,54,11572,0,inception3
1,application_1506638472019_8549,52,11572,0,vgg19
1,application_1506638472019_8550,48,11572,0,resnet101
1,application_1506638472019_8551,43,11572,0,inception3
1,application_1506638472019_8552,41,11572,0,inception3
1,application_1506638472019_8553,53,11573,0,vgg11
1,application_1506638472019_8554,46,11573,0,vgg19
1,application_1506638472019_8555,53,11573,0,inception4
1,application_1506638472019_8556,61,11573,0,resnet101
1,application_1506638472019_8557,43,11573,0,resnet101
1,application_1506638472019_8558,38,11573,0,inception4
1,application_1506638472019_8559,54,11573,0,alexnet
1,application_1506638472019_8560,58,11573,0,vgg11
1,application_1506638472019_8562,54,11574,0,alexnet
1,application_1506638472019_8561,56,11574,0,inception4
1,application_1506638472019_8563,39,11574,0,vgg19
1,application_1506638472019_8564,44,11574,0,resnet50
1,application_1506638472019_8565,44,11574,0,vgg16
1,application_1506638472019_8566,51,11575,0,inception4
1,application_1506638472019_8567,42,11575,0,vgg16
1,application_1506638472019_8568,59,11575,0,vgg16
1,application_1506638472019_8569,57,11575,0,resnet50
1,application_1506638472019_8570,58,11575,0,resnet50
1,application_1506638472019_8571,49,11575,0,vgg19
1,application_1506638472019_8572,39,11575,0,resnet50
1,application_1506638472019_8573,42,11575,0,inception4
1,application_1506638472019_8574,41,11576,0,resnet101
1,application_1506638472019_8575,38,11576,0,alexnet
1,application_1506638472019_8576,47,11576,0,alexnet
1,application_1506638472019_8577,111,11576,0,vgg19
1,application_1506638472019_8578,45,11576,0,vgg19
1,application_1506638472019_8579,48,11576,0,resnet101
1,application_1506638472019_8580,43,11576,0,resnet101
1,application_1506638472019_8581,48,11576,0,resnet101
1,application_1506638472019_8582,47,11577,0,inception4
1,application_1506638472019_8583,44,11577,0,vgg16
1,application_1506638472019_8584,47,11577,0,vgg11
1,application_1506638472019_8586,2492,11577,0,inception3
1,application_1506638472019_8585,44,11577,0,resnet50
1,application_1506638472019_8587,38,11577,0,resnet101
1,application_1506638472019_8588,38,11577,0,resnet50
2,application_1506638472019_8589,19,11577,0,inception3
1,application_1506638472019_8590,4411,11577,0,resnet50
1,application_1506638472019_8591,50,11577,0,resnet101
1,application_1506638472019_8592,48,11578,0,vgg16
1,application_1506638472019_8593,45,11578,0,vgg19
1,application_1506638472019_8594,61,11578,0,resnet101
1,application_1506638472019_8595,45,11578,0,vgg19
1,application_1506638472019_8596,56,11578,0,resnet101
1,application_1506638472019_8597,47,11578,0,inception3
1,application_1506638472019_8598,49,11578,0,vgg11
2,application_1506638472019_8599,18,11578,0,resnet101
1,application_1506638472019_8600,37,11579,0,alexnet
1,application_1506638472019_8601,40,11579,0,inception4
1,application_1506638472019_8602,47,11579,0,resnet101
1,application_1506638472019_8603,58,11579,0,resnet50
1,application_1506638472019_8604,58,11579,0,inception3
1,application_1506638472019_8605,60,11579,0,inception4
1,application_1506638472019_8606,56,11579,0,resnet50
1,application_1506638472019_8607,50,11579,0,alexnet
1,application_1506638472019_8608,61,11580,0,alexnet
1,application_1506638472019_8609,39,11580,0,inception3
1,application_1506638472019_8610,45,11580,0,inception3
1,application_1506638472019_8611,46,11580,0,vgg19
1,application_1506638472019_8612,46,11580,0,vgg16
1,application_1506638472019_8613,42,11580,0,alexnet
1,application_1506638472019_8614,52,11580,0,inception3
1,application_1506638472019_8615,43,11580,0,inception3
1,application_1506638472019_8616,37,11580,0,vgg16
1,application_1506638472019_8617,40,11581,0,resnet50
1,application_1506638472019_8618,44,11581,0,inception3
1,application_1506638472019_8619,48,11581,0,vgg16
1,application_1506638472019_8620,42,11581,0,inception3
1,application_1506638472019_8621,49,11581,0,vgg19
1,application_1506638472019_8622,53,11581,0,inception3
1,application_1506638472019_8623,45,11581,0,vgg11
1,application_1506638472019_8624,68,11582,0,alexnet
1,application_1506638472019_8625,38,11582,0,inception3
1,application_1506638472019_8626,42,11582,0,inception4
1,application_1506638472019_8627,54,11582,0,inception3
1,application_1506638472019_8628,43,11582,0,vgg11
1,application_1506638472019_8629,61,11582,0,inception3
1,application_1506638472019_8630,54,11583,0,vgg16
1,application_1506638472019_8631,42,11583,0,resnet101
1,application_1506638472019_8632,56,11583,0,resnet50
1,application_1506638472019_8633,50,11583,0,vgg11
1,application_1506638472019_8634,45,11583,0,inception3
1,application_1506638472019_8635,46,11583,0,resnet50
1,application_1506638472019_8636,60,11583,0,inception4
1,application_1506638472019_8637,47,11583,0,alexnet
1,application_1506638472019_8639,3988,11583,0,vgg16
1,application_1506638472019_8638,50,11583,0,resnet50
1,application_1506638472019_8640,3953,11583,0,alexnet
1,application_1506638472019_8641,44,11584,0,inception4
1,application_1506638472019_8642,4393,11584,0,vgg11
1,application_1506638472019_8643,3119,11584,0,vgg16
1,application_1506638472019_8644,46,11584,0,vgg16
1,application_1506638472019_8645,42,11584,0,resnet101
1,application_1506638472019_8646,2620,11584,0,vgg19
1,application_1506638472019_8647,4399,11584,0,vgg19
1,application_1506638472019_8648,46,11584,0,vgg16
1,application_1506638472019_8649,40,11584,0,inception4
1,application_1506638472019_8650,2653,11584,0,vgg16
1,application_1506638472019_8651,2544,11585,0,resnet101
1,application_1506638472019_8652,45,11585,0,resnet50
1,application_1506638472019_8653,48,11585,0,vgg11
1,application_1506638472019_8654,55,11585,0,alexnet
1,application_1506638472019_8655,42,11585,0,alexnet
1,application_1506638472019_8656,45,11585,0,inception4
1,application_1506638472019_8657,59,11585,0,inception4
1,application_1506638472019_8658,57,11585,0,vgg16
1,application_1506638472019_8659,43,11586,0,resnet101
1,application_1506638472019_8660,44,11586,0,vgg11
1,application_1506638472019_8661,41,11586,0,alexnet
1,application_1506638472019_8662,53,11586,0,resnet50
1,application_1506638472019_8663,59,11586,0,vgg16
1,application_1506638472019_8664,4431,11586,0,resnet101
1,application_1506638472019_8665,59,11587,0,resnet50
1,application_1506638472019_8666,49,11587,0,inception3
1,application_1506638472019_8667,56,11587,0,inception4
1,application_1506638472019_8668,2588,11587,0,alexnet
1,application_1506638472019_8669,45,11587,0,vgg11
1,application_1506638472019_8670,41,11588,0,alexnet
1,application_1506638472019_8671,2521,11588,0,vgg16
1,application_1506638472019_8672,2469,11588,0,inception3
1,application_1506638472019_8673,50,11588,0,resnet101
1,application_1506638472019_8674,2536,11588,0,resnet101
1,application_1506638472019_8675,46,11588,0,vgg11
1,application_1506638472019_8676,2526,11588,0,inception3
1,application_1506638472019_8677,56,11588,0,vgg19
1,application_1506638472019_8678,43,11588,0,resnet50
1,application_1506638472019_8679,56,11588,0,resnet50
1,application_1506638472019_8680,2575,11588,0,vgg19
1,application_1506638472019_8681,56,11589,0,vgg11
1,application_1506638472019_8682,60,11589,0,inception3
1,application_1506638472019_8683,2535,11589,0,resnet50
1,application_1506638472019_8684,4420,11589,0,resnet101
1,application_1506638472019_8685,317,11589,0,vgg19
1,application_1506638472019_8687,40,11589,0,resnet101
1,application_1506638472019_8686,63,11589,0,resnet101
1,application_1506638472019_8688,4376,11589,0,inception3
1,application_1506638472019_8689,42,11589,0,inception3
1,application_1506638472019_8690,47,11590,0,vgg16
1,application_1506638472019_8691,45,11590,0,vgg11
1,application_1506638472019_8693,60,11590,0,inception4
1,application_1506638472019_8692,56,11590,0,inception3
1,application_1506638472019_8694,54,11590,0,resnet101
1,application_1506638472019_8695,43,11590,0,inception4
1,application_1506638472019_8696,45,11590,0,inception3
1,application_1506638472019_8697,45,11590,0,vgg16
1,application_1506638472019_8698,48,11590,8,vgg19
1,application_1506638472019_8701,75,11599,10,alexnet
1,application_1506638472019_8703,70,11609,9,vgg11
1,application_1506638472019_8705,4092,11618,0,vgg11
1,application_1506638472019_8706,65,11619,9,inception4
1,application_1506638472019_8707,1751,11629,0,vgg11
1,application_1506638472019_8708,2708,11629,0,vgg19
1,application_1506638472019_8709,1729,11629,0,inception3
1,application_1506638472019_8710,66,11629,0,vgg16
1,application_1506638472019_8711,2659,11629,0,inception3
1,application_1506638472019_8712,2679,11629,9,resnet50
1,application_1506638472019_8713,65,11639,9,vgg19
1,application_1506638472019_8714,65,11649,6,vgg11
1,application_1506638472019_8715,4000,11656,3,resnet50
1,application_1506638472019_8716,73,11659,7,vgg19
1,application_1506638472019_8717,9013,11667,2,inception3
1,application_1506638472019_8718,75,11669,9,alexnet
1,application_1506638472019_8719,73,11679,2,resnet50
1,application_1506638472019_8720,3754,11681,0,inception3
1,application_1506638472019_8721,3784,11681,0,inception3
1,application_1506638472019_8722,3549,11682,0,inception4
1,application_1506638472019_8723,3716,11682,0,resnet50
1,application_1506638472019_8724,3839,11682,0,inception3
1,application_1506638472019_8725,3852,11682,0,inception3
1,application_1506638472019_8726,3801,11682,0,inception4
1,application_1506638472019_8727,3765,11682,0,resnet101
1,application_1506638472019_8728,3874,11683,0,resnet50
1,application_1506638472019_8729,3812,11683,0,resnet101
1,application_1506638472019_8730,3731,11683,0,alexnet
1,application_1506638472019_8732,4135,11684,0,vgg16
1,application_1506638472019_8731,3747,11684,0,inception3
1,application_1506638472019_8733,3805,11684,0,inception4
1,application_1506638472019_8734,3836,11684,0,vgg19
1,application_1506638472019_8735,4229,11684,0,inception4
1,application_1506638472019_8736,4215,11684,0,inception4
1,application_1506638472019_8737,2620,11684,0,alexnet
1,application_1506638472019_8738,3831,11685,0,resnet101
1,application_1506638472019_8739,3812,11685,0,inception4
1,application_1506638472019_8740,3724,11685,0,inception3
1,application_1506638472019_8741,4016,11685,0,alexnet
1,application_1506638472019_8742,3846,11685,0,alexnet
1,application_1506638472019_8743,3926,11685,0,inception4
1,application_1506638472019_8744,3990,11685,0,vgg19
1,application_1506638472019_8745,3963,11686,0,vgg16
1,application_1506638472019_8746,3399,11686,0,vgg16
1,application_1506638472019_8747,3803,11686,0,inception3
1,application_1506638472019_8748,3882,11686,0,resnet101
1,application_1506638472019_8749,2452,11686,0,resnet50
1,application_1506638472019_8750,3777,11686,0,inception4
1,application_1506638472019_8751,3403,11686,0,vgg16
1,application_1506638472019_8752,3754,11687,0,resnet50
1,application_1506638472019_8753,2557,11687,0,inception4
1,application_1506638472019_8754,3521,11687,0,vgg16
1,application_1506638472019_8755,2522,11687,0,inception3
1,application_1506638472019_8756,2649,11687,0,inception3
1,application_1506638472019_8757,2615,11687,0,vgg16
1,application_1506638472019_8758,2735,11687,0,alexnet
1,application_1506638472019_8759,3965,11688,0,inception4
1,application_1506638472019_8760,2629,11688,0,inception3
1,application_1506638472019_8761,3736,11688,0,resnet50
1,application_1506638472019_8762,2715,11688,0,alexnet
1,application_1506638472019_8763,3622,11688,0,inception4
1,application_1506638472019_8764,3987,11688,0,vgg11
1,application_1506638472019_8765,2609,11689,0,vgg11
1,application_1506638472019_8766,3833,11689,0,alexnet
1,application_1506638472019_8767,3803,11689,0,alexnet
1,application_1506638472019_8768,2731,11689,0,vgg11
1,application_1506638472019_8769,69,11689,0,vgg16
1,application_1506638472019_8770,3550,11689,0,vgg11
1,application_1506638472019_8771,3970,11689,0,vgg16
1,application_1506638472019_8772,3983,11689,0,alexnet
1,application_1506638472019_8773,3954,11689,0,vgg19
1,application_1506638472019_8774,3991,11690,0,vgg16
1,application_1506638472019_8775,3949,11690,0,resnet101
1,application_1506638472019_8776,3739,11690,0,inception3
1,application_1506638472019_8778,3736,11690,0,vgg16
1,application_1506638472019_8779,4179,11690,0,inception3
1,application_1506638472019_8782,3711,11690,0,alexnet
1,application_1506638472019_8783,3820,11691,0,vgg19
1,application_1506638472019_8784,3812,11691,0,vgg19
1,application_1506638472019_8785,3523,11691,0,inception3
1,application_1506638472019_8787,4001,11691,0,alexnet
1,application_1506638472019_8790,2445,11691,0,inception4
1,application_1506638472019_8791,2725,11691,0,resnet101
1,application_1506638472019_8793,2578,11692,0,vgg19
1,application_1506638472019_8794,2557,11692,0,vgg11
1,application_1506638472019_8797,1802,11692,0,vgg16
1,application_1506638472019_8799,2552,11692,0,inception4
1,application_1506638472019_8800,2474,11692,0,inception4
1,application_1506638472019_8801,2569,11692,0,inception4
1,application_1506638472019_8802,1747,11692,0,inception4
1,application_1506638472019_8803,1675,11693,0,inception3
1,application_1506638472019_8804,2545,11693,0,vgg11
1,application_1506638472019_8805,2598,11693,0,vgg16
1,application_1506638472019_8806,1654,11693,0,vgg19
1,application_1506638472019_8807,2725,11693,0,inception4
