time,job_id,num_gpu,submit_time,start_time,end_time,executed_time,JCT,duration,pending_time,preempt,promote
278271,application_1508364558011_9497,1,42065,277521,278271,750,236206,750,235456,0,0
278274,application_1508364558011_9449,1,42065,277378,278274,896,236209,896,235313,0,0
278311,application_1508364558011_9452,1,42065,277421,278311,890,236246,890,235356,0,0
278314,application_1508364558011_8916,1,41849,275796,278314,2518,236465,2518,233947,0,0
278336,application_1508364558011_9171,1,41854,276676,278336,1660,236482,1660,234822,0,0
278337,application_1508364558011_9437,1,42065,277237,278337,1100,236272,1100,235172,0,0
278344,application_1508364558011_9182,1,41854,276800,278344,1544,236490,1544,234946,0,0
278349,application_1508364558011_9554,1,42066,277542,278349,807,236283,807,235476,0,0
278383,application_1508364558011_9501,1,42065,277521,278383,862,236318,862,235456,0,0
278407,application_1508364558011_9413,1,42064,277130,278407,1277,236343,1277,235066,0,0
278447,application_1508364558011_9441,1,42065,277256,278447,1191,236382,1191,235191,0,0
278458,application_1508364558011_9398,1,42064,277118,278458,1340,236394,1340,235054,0,0
278509,application_1508364558011_9467,1,42065,277503,278509,1006,236444,1006,235438,0,0
278537,application_1508364558011_9622,1,42067,277605,278537,932,236470,932,235538,0,0
278547,application_1508364558011_9308,1,42061,277045,278547,1502,236486,1502,234984,0,0
278553,application_1508364558011_9460,1,42065,277452,278553,1101,236488,1101,235387,0,0
278573,application_1508364558011_9137,1,41853,276569,278573,2004,236720,2004,234716,0,0
278575,application_1508364558011_9480,1,42065,277510,278575,1065,236510,1065,235445,0,0
278578,application_1508364558011_9486,1,42065,277521,278578,1057,236513,1057,235456,0,0
278591,application_1508364558011_9652,1,42068,277888,278591,703,236523,703,235820,0,0
278599,application_1508364558011_9430,1,42064,277230,278599,1369,236535,1369,235166,0,0
278601,application_1508364558011_9279,1,42060,277032,278601,1569,236541,1569,234972,0,0
278604,application_1508364558011_9644,1,42068,277839,278604,765,236536,765,235771,0,0
278632,application_1508364558011_9401,1,42064,277129,278632,1503,236568,1503,235065,0,0
278636,application_1508364558011_9281,1,42060,277038,278636,1598,236576,1598,234978,0,0
278663,application_1508364558011_9389,1,42064,277109,278663,1554,236599,1554,235045,0,0
278694,application_1508364558011_9586,1,42067,277556,278694,1138,236627,1138,235489,0,0
278696,application_1508364558011_9633,1,42067,277742,278696,954,236629,954,235675,0,0
278742,application_1508364558011_7519,1,41407,270326,278742,8416,237335,8416,228919,0,0
278765,application_1508364558011_9614,1,42067,277602,278765,1163,236698,1163,235535,0,0
278778,application_1508364558011_9300,1,42061,277041,278778,1737,236717,1737,234980,0,0
278783,application_1508364558011_9523,1,42066,277521,278783,1262,236717,1262,235455,0,0
278800,application_1508364558011_7932,1,41599,271191,278800,7609,237201,7609,229592,0,0
278802,application_1508364558011_9280,1,42060,276997,278802,1805,236742,1805,234937,0,0
278846,application_1508364558011_9541,1,42066,277537,278846,1309,236780,1309,235471,0,0
278899,application_1508364558011_9599,1,42067,277601,278899,1298,236832,1298,235534,0,0
278902,application_1508364558011_9815,1,42138,278337,278902,565,236764,565,236199,0,0
278905,application_1508364558011_7921,1,41599,271180,278905,7725,237306,7725,229581,0,0
278916,application_1508364558011_7937,1,41599,271211,278916,7705,237317,7705,229612,0,0
278994,application_1508364558011_9625,1,42067,277655,278994,1339,236927,1339,235588,0,0
278995,application_1508364558011_9800,1,42138,278314,278995,681,236857,681,236176,0,0
279037,application_1508364558011_9337,1,42062,277108,279037,1929,236975,1929,235046,0,0
279039,application_1508364558011_9627,1,42067,277680,279039,1359,236972,1359,235613,0,0
279055,application_1508364558011_9296,1,42061,277038,279055,2017,236994,2017,234977,0,0
279067,application_1508364558011_9318,1,42061,277053,279067,2014,237006,2014,234992,0,0
279134,application_1508364558011_9584,1,42067,277556,279134,1578,237067,1578,235489,0,0
279144,application_1508364558011_9394,1,42064,277118,279144,2026,237080,2026,235054,0,0
279162,application_1508364558011_9328,1,42061,277075,279162,2087,237101,2087,235014,0,0
279182,application_1508364558011_9881,1,42139,278636,279182,546,237043,546,236497,0,0
279194,application_1508364558011_9832,1,42138,278383,279194,811,237056,760,236296,1,0
279226,application_1508364558011_9616,1,42067,277605,279226,1621,237159,1621,235538,0,0
279247,application_1508364558011_9821,1,42138,278349,279247,898,237109,898,236211,0,0
279277,application_1508364558011_9854,1,42138,278573,279277,704,237139,704,236435,0,0
279289,application_1508364558011_7880,1,41589,271034,279289,8255,237700,8255,229445,0,0
279340,application_1508364558011_9839,1,42138,278407,279340,933,237202,854,236348,1,0
279348,application_1508364558011_9817,1,42138,278344,279348,1004,237210,1004,236206,0,0
279379,application_1508364558011_9870,1,42139,278599,279379,780,237240,780,236460,0,0
279385,application_1508364558011_9902,1,42139,278663,279385,722,237246,722,236524,0,0
279434,application_1508364558011_9626,1,42067,277683,279434,1751,237367,1751,235616,0,0
279439,application_1508364558011_9858,1,42138,278578,279439,861,237301,861,236440,0,0
279476,application_1508364558011_9864,1,42139,278591,279476,885,237337,885,236452,0,0
279513,application_1508364558011_9918,1,42139,278696,279513,817,237374,817,236557,0,0
279549,application_1508364558011_9910,1,42139,278694,279549,855,237410,855,236555,0,0
279573,application_1508364558011_10063,1,42141,278905,279573,668,237432,668,236764,0,0
279590,application_1508364558011_9878,1,42139,278604,279590,986,237451,986,236465,0,0
279626,application_1508364558011_9372,1,42063,277109,279626,2517,237563,2517,235046,0,0
279626,application_1508364558011_9752,1,42137,278158,279626,1468,237489,1468,236021,0,0
279677,application_1508364558011_9948,1,42140,278742,279677,935,237537,935,236602,0,0
279709,application_1508364558011_9954,1,42140,278765,279709,944,237569,944,236625,0,0
279778,application_1508364558011_10251,1,42147,279247,279778,531,237631,531,237100,0,0
279779,application_1508364558011_9802,1,42138,278274,279779,1505,237641,1505,236136,0,0
279839,application_1508364558011_9720,1,42136,277994,279839,1845,237703,1845,235858,0,0
279840,application_1508364558011_10037,1,42141,278899,279840,941,237699,941,236758,0,0
279864,application_1508364558011_9754,1,42137,278161,279864,1703,237727,1703,236024,0,0
279893,application_1508364558011_9983,1,42140,278800,279893,1093,237753,1093,236660,0,0
279903,application_1508364558011_9728,1,42137,277999,279903,1904,237766,1904,235862,0,0
279910,application_1508364558011_9701,1,42136,277974,279910,1936,237774,1936,235838,0,0
279911,application_1508364558011_9628,1,42067,277668,279911,2243,237844,2243,235601,0,0
279937,application_1508364558011_9882,1,42139,278632,279937,1305,237798,1305,236493,0,0
279960,application_1508364558011_9869,1,42139,278601,279960,1359,237821,1359,236462,0,0
279961,application_1508364558011_10042,1,42141,278902,279961,1059,237820,1059,236761,0,0
279979,application_1508364558011_10250,1,42147,279226,279979,753,237832,753,237079,0,0
279990,application_1508364558011_9857,1,42138,278575,279990,1415,237852,1415,236437,0,0
280004,application_1508364558011_10266,1,42147,279277,280004,727,237857,727,237130,0,0
280013,application_1508364558011_9691,1,42136,277931,280013,2082,237877,2082,235795,0,0
280015,application_1508364558011_10035,1,42141,278846,280015,1169,237874,1169,236705,0,0
280057,application_1508364558011_9842,1,42138,278447,280057,1610,237919,1521,236398,1,0
280104,application_1508364558011_10238,1,42147,279194,280104,910,237957,910,237047,0,0
280113,application_1508364558011_9738,1,42137,278048,280113,2065,237976,2065,235911,0,0
280116,application_1508364558011_10323,1,42148,279476,280116,640,237968,640,237328,0,0
280125,application_1508364558011_9844,1,42138,278553,280125,1572,237987,1572,236415,0,0
280129,application_1508364558011_10306,1,42148,279434,280129,695,237981,695,237286,0,0
280141,application_1508364558011_9957,1,42140,278778,280141,1363,238001,1363,236638,0,0
280162,application_1508364558011_10270,1,42148,279340,280162,822,238014,822,237192,0,0
280172,application_1508364558011_9814,1,42138,278336,280172,1836,238034,1836,236198,0,0
280186,application_1508364558011_7873,1,41589,271028,280186,9158,238597,9158,229439,0,0
280194,application_1508364558011_9766,1,42137,278202,280194,1992,238057,1992,236065,0,0
280196,application_1508364558011_9740,1,42137,278070,280196,2126,238059,2126,235933,0,0
280229,application_1508364558011_10300,1,42148,279385,280229,844,238081,844,237237,0,0
280264,application_1508364558011_9780,1,42137,278244,280264,2020,238127,2020,236107,0,0
280321,application_1508364558011_10297,1,42148,279379,280321,942,238173,942,237231,0,0
280333,application_1508364558011_10271,1,42148,279289,280333,1044,238185,1044,237141,0,0
280363,application_1508364558011_10077,1,42144,278995,280363,1368,238219,1368,236851,0,0
280374,application_1508364558011_9797,1,42138,278271,280374,2103,238236,2103,236133,0,0
280396,application_1508364558011_10336,1,42149,279513,280396,883,238247,883,237364,0,0
280452,application_1508364558011_10144,1,42145,279162,280452,1290,238307,1290,237017,0,0
280453,application_1508364558011_10294,1,42148,279348,280453,1105,238305,1105,237200,0,0
280467,application_1508364558011_10340,1,42149,279549,280467,918,238318,918,237400,0,0
280486,application_1508364558011_10317,1,42148,279439,280486,1047,238338,1047,237291,0,0
280486,application_1508364558011_10720,2,42185,280467,280486,19,238301,19,238282,0,0
280487,application_1508364558011_9735,1,42137,278011,280487,2476,238350,2476,235874,0,0
280525,application_1508364558011_10356,1,42149,279626,280525,899,238376,899,237477,0,0
280550,application_1508364558011_10078,1,42144,279039,280550,1511,238406,1511,236895,0,0
280551,application_1508364558011_10721,1,42186,280453,280551,98,238365,79,238286,1,0
280555,application_1508364558011_10822,1,42656,280487,280555,68,237899,68,237831,0,0
280577,application_1508364558011_10918,2,42808,280550,280577,27,237769,27,237742,0,0
280594,application_1508364558011_10937,1,42866,280525,280594,69,237728,68,237660,1,0
280596,application_1508364558011_10724,1,42201,280486,280596,110,238395,110,238285,0,0
280656,application_1508364558011_10397,1,42150,279778,280656,878,238506,878,237628,0,0
280665,application_1508364558011_10083,1,42145,279055,280665,1610,238520,1610,236910,0,0
280720,application_1508364558011_10954,1,42892,280577,280720,143,237828,143,237685,0,0
280724,application_1508364558011_10447,1,42151,279893,280724,831,238573,831,237742,0,0
280729,application_1508364558011_10774,1,42409,280486,280729,243,238320,243,238077,0,0
280765,application_1508364558011_10068,1,42144,278916,280765,1849,238621,1849,236772,0,0
280767,application_1508364558011_9702,1,42136,277993,280767,2774,238631,2774,235857,0,0
280772,application_1508364558011_10487,1,42164,279961,280772,811,238608,811,237797,0,0
280773,application_1508364558011_9769,1,42137,278216,280773,2557,238636,2557,236079,0,0
280777,application_1508364558011_10347,1,42149,279590,280777,1187,238628,1187,237441,0,0
280783,application_1508364558011_9748,1,42137,278151,280783,2632,238646,2632,236014,0,0
280792,application_1508364558011_10472,1,42164,279937,280792,855,238628,855,237773,0,0
280816,application_1508364558011_10342,1,42149,279573,280816,1243,238667,1243,237424,0,0
280825,application_1508364558011_10076,1,42144,279037,280825,1788,238681,1788,236893,0,0
280828,application_1508364558011_10153,1,42146,279182,280828,1646,238682,1646,237036,0,0
280841,application_1508364558011_10019,1,42141,278802,280841,2039,238700,2039,236661,0,0
280845,application_1508364558011_10389,1,42150,279677,280845,1168,238695,1168,237527,0,0
280868,application_1508364558011_9781,1,42137,278236,280868,2632,238731,2632,236099,0,0
280940,application_1508364558011_10553,1,42167,280116,280940,824,238773,824,237949,0,0
281005,application_1508364558011_10693,1,42172,280396,281005,609,238833,609,238224,0,0
281010,application_1508364558011_10663,1,42171,280321,281010,689,238839,689,238150,0,0
281016,application_1508364558011_10667,1,42171,280363,281016,653,238845,653,238192,0,0
281018,application_1508364558011_10666,1,42171,280333,281018,685,238847,685,238162,0,0
281019,application_1508364558011_10707,1,42173,280452,281019,567,238846,567,238279,0,0
281023,application_1508364558011_10403,1,42150,279779,281023,1244,238873,1244,237629,0,0
281031,application_1508364558011_9796,1,42138,278265,281031,2766,238893,2766,236127,0,0
281037,application_1508364558011_10671,1,42171,280374,281037,663,238866,663,238203,0,0
281049,application_1506638472019_38408,1,36281,242381,281049,38668,244768,38668,206100,0,0
281063,application_1508364558011_10459,1,42163,279903,281063,1160,238900,1160,237740,0,0
281080,application_1508364558011_10465,1,42163,279910,281080,1170,238917,1170,237747,0,0
281082,application_1508364558011_10467,1,42164,279911,281082,1171,238918,1171,237747,0,0
281085,application_1508364558011_10542,1,42166,280057,281085,1028,238919,1028,237891,0,0
281089,application_1508364558011_11169,1,43006,281010,281089,79,238083,79,238004,0,0
281095,application_1508364558011_10550,1,42167,280113,281095,982,238928,982,237946,0,0
281101,application_1508364558011_10548,1,42167,280104,281101,997,238934,997,237937,0,0
281103,application_1508364558011_10094,1,42145,279067,281103,2036,238958,2036,236922,0,0
281121,application_1508364558011_10476,1,42164,279960,281121,1161,238957,1161,237796,0,0
281124,application_1508364558011_10609,1,42169,280194,281124,930,238955,930,238025,0,0
281125,application_1508364558011_10070,1,42144,278994,281125,2131,238981,2131,236850,0,0
281130,application_1508364558011_9984,1,42140,278783,281130,2347,238990,2347,236643,0,0
281136,application_1508364558011_10423,1,42150,279840,281136,1296,238986,1296,237690,0,0
281142,application_1508364558011_10508,1,42165,279979,281142,1163,238977,1163,237814,0,0
281167,application_1508364558011_10600,1,42169,280162,281167,1005,238998,1005,237993,0,0
281169,application_1508364558011_9801,1,42138,278311,281169,2858,239031,2858,236173,0,0
281176,application_1508364558011_10607,1,42169,280186,281176,990,239007,990,238017,0,0
281192,application_1508364558011_10100,1,42145,279134,281192,2058,239047,2058,236989,0,0
281203,application_1508364558011_10622,1,42169,280229,281203,974,239034,974,238060,0,0
281218,application_1508364558011_10583,1,42168,280141,281218,1077,239050,1077,237973,0,0
281263,application_1508364558011_10114,1,42145,279144,281263,2119,239118,2119,236999,0,0
281266,application_1508364558011_10524,1,42166,279990,281266,1276,239100,1276,237824,0,0
281277,application_1508364558011_11357,2,43103,281263,281277,14,238174,14,238160,0,0
281284,application_1508364558011_11383,1,43156,281218,281284,66,238128,63,238065,1,0
281290,application_1508364558011_10602,1,42169,280172,281290,1118,239121,1118,238003,0,0
281312,application_1508364558011_10557,1,42167,280125,281312,1187,239145,1187,237958,0,0
281329,application_1508364558011_10411,1,42150,279839,281329,1490,239179,1490,237689,0,0
281338,application_1508364558011_10558,1,42167,280129,281338,1209,239171,1209,237962,0,0
281344,application_1508364558011_10541,1,42166,280013,281344,1331,239178,1331,237847,0,0
281356,application_1508364558011_10536,1,42166,280004,281356,1352,239190,1352,237838,0,0
281367,application_1508364558011_11414,1,43226,281277,281367,90,238141,68,238073,1,0
281437,application_1508364558011_10963,1,42905,280577,281437,860,238532,860,237672,0,0
281477,application_1508364558011_10540,1,42166,280015,281477,1462,239311,1462,237849,0,0
281484,application_1508364558011_10394,1,42150,279709,281484,1775,239334,1775,237559,0,0
281512,application_1508364558011_10969,1,42905,280594,281512,918,238607,918,237689,0,0
281542,application_1508364558011_11507,1,43296,281477,281542,65,238246,65,238181,0,0
281551,application_1508364558011_10628,1,42170,280264,281551,1287,239381,1287,238094,0,0
281605,application_1508364558011_10970,1,42905,280596,281605,1009,238700,1009,237691,0,0
281613,application_1508364558011_10981,1,42906,280656,281613,957,238707,957,237750,0,0
281671,application_1508364558011_10614,1,42169,280196,281671,1475,239502,1475,238027,0,0
281688,application_1508364558011_11033,1,42908,280765,281688,923,238780,923,237857,0,0
281713,application_1508364558011_11108,1,42996,280783,281713,930,238717,930,237787,0,0
281746,application_1508364558011_10377,1,42149,279626,281746,2120,239597,2120,237477,0,0
281746,application_1508364558011_11158,1,42998,280845,281746,901,238748,901,237847,0,0
281748,application_1508364558011_11129,1,42996,280816,281748,932,238752,932,237820,0,0
281764,application_1508364558011_11003,1,42907,280720,281764,1044,238857,1044,237813,0,0
281777,application_1508364558011_11090,1,42995,280773,281777,1004,238782,1004,237778,0,0
281784,application_1508364558011_11152,1,42997,280841,281784,943,238787,943,237844,0,0
281801,application_1508364558011_11088,1,42995,280772,281801,1029,238806,1029,237777,0,0
281836,application_1508364558011_11039,1,42908,280767,281836,1069,238928,1069,237859,0,0
281857,application_1508364558011_11160,1,42998,280868,281857,989,238859,989,237870,0,0
281884,application_1508364558011_11175,1,43013,281018,281884,866,238871,866,238005,0,0
281888,application_1508364558011_11100,1,42995,280777,281888,1111,238893,1111,237782,0,0
281898,application_1508364558011_11170,1,43013,281016,281898,882,238885,882,238003,0,0
281898,application_1508364558011_11220,1,43015,281037,281898,861,238883,861,238022,0,0
281904,application_1508364558011_11205,1,43014,281031,281904,873,238890,873,238017,0,0
281936,application_1508364558011_11237,1,43015,281080,281936,856,238921,856,238065,0,0
281966,application_1508364558011_11403,4,43190,281290,281966,676,238776,676,238100,0,0
281973,application_1508364558011_11163,1,42998,280940,281973,1033,238975,1033,237942,0,0
281982,application_1508364558011_10993,1,42907,280665,281982,1317,239075,1317,237758,0,0
281990,application_1508364558011_2575,4,39025,255027,281990,26963,242965,26963,216002,0,0
281995,application_1508364558011_11296,1,43060,281121,281995,874,238935,874,238061,0,0
282004,application_1508364558011_11313,1,43060,281136,282004,868,238944,868,238076,0,0
282012,application_1508364558011_11025,1,42908,280729,282012,1283,239104,1283,237821,0,0
282014,application_1508364558011_11014,1,42907,280724,282014,1290,239107,1290,237817,0,0
282024,application_1508364558011_11165,1,42998,281005,282024,1019,239026,1019,238007,0,0
282030,application_1508364558011_11304,1,43060,281125,282030,905,238970,905,238065,0,0
282039,application_1508364558011_11319,1,43061,281142,282039,897,238978,897,238081,0,0
282047,application_1508364558011_11233,1,43015,281063,282047,984,239032,984,238048,0,0
282050,application_1508364558011_11516,1,43296,281484,282050,566,238754,566,238188,0,0
282062,application_1508364558011_11341,1,43062,281203,282062,859,239000,859,238141,0,0
282082,application_1508364558011_11321,1,43061,281167,282082,915,239021,915,238106,0,0
282084,application_1508364558011_11336,1,43061,281192,282084,892,239023,892,238131,0,0
282091,application_1508364558011_11307,1,43060,281130,282091,961,239031,961,238070,0,0
282106,application_1508364558011_10435,1,42150,279864,282106,2242,239956,2242,237714,0,0
282106,application_1508364558011_11143,1,42997,280828,282106,1278,239109,1278,237831,0,0
282123,application_1508364558011_11539,1,43298,281542,282123,581,238825,581,238244,0,0
282129,application_1508364558011_11135,1,42997,280825,282129,1304,239132,1304,237828,0,0
282137,application_1508364558011_11111,1,42996,280792,282137,1345,239141,1345,237796,0,0
282148,application_1508364558011_11546,1,43298,281551,282148,597,238850,597,238253,0,0
282167,application_1508364558011_11894,1,43446,282106,282167,61,238721,61,238660,0,0
282180,application_1508364558011_11566,1,43299,281613,282180,567,238881,567,238314,0,0
282238,application_1508364558011_11554,1,43298,281605,282238,633,238940,633,238307,0,0
282287,application_1508364558011_11327,1,43061,281176,282287,1111,239226,1111,238115,0,0
282294,application_1508364558011_11250,1,43016,281089,282294,1205,239278,1205,238073,0,0
282297,application_1508364558011_11573,1,43299,281671,282297,626,238998,619,238379,1,0
282299,application_1508364558011_7953,1,41600,271220,282299,11079,240699,11079,229620,0,0
282310,application_1508364558011_11202,1,43014,281023,282310,1287,239296,1287,238009,0,0
282311,application_1508364558011_11189,1,43013,281019,282311,1292,239298,1292,238006,0,0
282359,application_1508364558011_11238,1,43015,281082,282359,1277,239344,1277,238067,0,0
282361,application_1508364558011_11266,1,43059,281095,282361,1266,239302,1266,238036,0,0
282367,application_1508364558011_11581,1,43299,281713,282367,654,239068,595,238473,1,0
282373,application_1508364558011_11225,1,43015,281049,282373,1324,239358,1324,238034,0,0
282380,application_1508364558011_11280,1,43059,281101,282380,1279,239321,1279,238042,0,0
282381,application_1508364558011_11292,1,43060,281103,282381,1278,239321,1278,238043,0,0
282387,application_1508364558011_11241,1,43016,281085,282387,1302,239371,1302,238069,0,0
282387,application_1508364558011_11574,1,43299,281688,282387,699,239088,675,238413,1,0
282442,application_1508364558011_12184,1,43506,282373,282442,69,238936,69,238867,0,0
282504,application_1508364558011_11445,1,43293,281356,282504,1148,239211,1148,238063,0,0
282509,application_1508364558011_11602,1,43300,281746,282509,763,239209,656,238553,1,0
282523,application_1508364558011_11454,1,43294,281367,282523,1156,239229,1156,238073,0,0
282530,application_1508364558011_11326,1,43061,281169,282530,1361,239469,1361,238108,0,0
282540,application_1508364558011_11600,1,43300,281746,282540,794,239240,714,238526,1,0
282564,application_1508364558011_11444,1,43293,281344,282564,1220,239271,1220,238051,0,0
282620,application_1508364558011_11949,1,43450,282123,282620,497,239170,497,238673,0,0
282621,application_1508364558011_12257,1,43517,282523,282621,98,239104,98,239006,0,0
282679,application_1508364558011_11530,1,43297,281512,282679,1167,239382,1167,238215,0,0
282719,application_1508364558011_12077,1,43471,282148,282719,571,239248,571,238677,0,0
282722,application_1508364558011_12079,1,43471,282167,282722,555,239251,555,238696,0,0
282823,application_1508364558011_11470,1,43294,281437,282823,1386,239529,1386,238143,0,0
282826,application_1508364558011_11298,1,43060,281124,282826,1702,239766,1702,238064,0,0
282844,application_1506638472019_33680,1,34330,221493,282844,61351,248514,61351,187163,0,0
282860,application_1508364558011_12100,1,43472,282294,282860,566,239388,566,238822,0,0
282866,application_1508364558011_12406,1,43574,282679,282866,187,239292,187,239105,0,0
282872,application_1508364558011_12101,1,43472,282297,282872,575,239400,575,238825,0,0
282874,application_1508364558011_12058,1,43470,282129,282874,745,239404,745,238659,0,0
282886,application_1508364558011_11611,1,43301,281748,282886,1138,239585,1027,238558,1,0
282904,application_1508364558011_12081,1,43471,282180,282904,724,239433,724,238709,0,0
282904,application_1508364558011_12092,1,43472,282287,282904,617,239432,617,238815,0,0
282906,application_1508364558011_11768,1,43441,282004,282906,902,239465,870,238595,1,0
282918,application_1508364558011_11754,1,43441,281995,282918,923,239477,903,238574,1,0
282925,application_1508364558011_12086,1,43471,282238,282925,687,239454,687,238767,0,0
282928,application_1508364558011_11771,1,43441,282012,282928,916,239487,864,238623,1,0
282954,application_1508364558011_11637,1,43302,281904,282954,1050,239652,1050,238602,0,0
282957,application_1508364558011_11774,1,43441,282014,282957,943,239516,889,238627,1,0
282967,application_1508364558011_12116,1,43473,282310,282967,657,239494,657,238837,0,0
282975,application_1508364558011_11683,1,43304,281990,282975,985,239671,985,238686,0,0
282980,application_1508364558011_11838,1,43444,282024,282980,956,239536,895,238641,1,0
282987,application_1508364558011_12112,1,43472,282299,282987,688,239515,688,238827,0,0
282993,application_1508364558011_11863,1,43445,282106,282993,887,239548,887,238661,0,0
283022,application_1508364558011_11612,1,43301,281764,283022,1258,239721,1137,238584,1,0
283032,application_1508364558011_11651,1,43303,281973,283032,1059,239729,1059,238670,0,0
283049,application_1508364558011_12669,1,43596,282975,283049,74,239453,74,239379,0,0
283051,application_1508364558011_12119,1,43473,282311,283051,740,239578,740,238838,0,0
283063,application_1508364558011_7904,1,41592,271162,283063,11901,241471,11901,229570,0,0
283083,application_1508364558011_11649,1,43303,281936,283083,1147,239780,1147,238633,0,0
283114,application_1508364558011_11441,1,43293,281284,283114,1830,239821,1782,238039,1,0
283117,application_1508364558011_12766,1,43658,283051,283117,66,239459,66,239393,0,0
283124,application_1508364558011_11629,1,43302,281898,283124,1226,239822,1226,238596,0,0
283131,application_1508364558011_12789,1,43706,283063,283131,68,239425,68,239357,0,0
283142,application_1508364558011_11437,1,43293,281277,283142,1865,239849,1826,238023,1,0
283151,application_1508364558011_12073,1,43471,282137,283151,1014,239680,1014,238666,0,0
283153,application_1508364558011_11678,1,43304,281982,283153,1171,239849,1171,238678,0,0
283159,application_1508364558011_12733,8,43629,283142,283159,17,239530,17,239513,0,0
283178,application_1508364558011_11405,8,43198,281777,283178,1401,239980,1401,238579,0,0
283205,application_1508364558011_12908,1,43786,283131,283205,74,239419,57,239362,1,0
283228,application_1508364558011_12917,1,43826,283159,283228,69,239402,69,239333,0,0
283264,application_1508364558011_11680,1,43304,281990,283264,1274,239960,1274,238686,0,0
283281,application_1508364558011_11743,1,43440,281990,283281,1291,239841,1274,238567,1,0
283308,application_1508364558011_11734,1,43440,281990,283308,1318,239868,1309,238559,1,0
283308,application_1508364558011_12692,1,43616,282980,283308,328,239692,328,239364,0,0
283370,application_1508364558011_13087,1,43996,283308,283370,62,239374,62,239312,0,0
283416,application_1508364558011_12256,1,43515,282509,283416,907,239901,907,238994,0,0
283432,application_1508364558011_13111,2,44107,283416,283432,16,239325,16,239309,0,0
283442,application_1508364558011_12189,1,43506,282380,283442,1062,239936,1062,238874,0,0
283448,application_1508364558011_12172,1,43506,282359,283448,1089,239942,1089,238853,0,0
283500,application_1508364558011_12405,1,43574,282620,283500,880,239926,880,239046,0,0
283501,application_1508364558011_13152,1,44136,283432,283501,69,239365,69,239296,0,0
283504,application_1508364558011_12408,1,43574,282621,283504,883,239930,883,239047,0,0
283505,application_1508364558011_13174,1,44146,283442,283505,63,239359,63,239296,0,0
283514,application_1508364558011_12174,1,43506,282361,283514,1153,240008,1153,238855,0,0
283559,application_1508364558011_12240,1,43509,282387,283559,1172,240050,1172,238878,0,0
283564,application_1508364558011_12238,1,43509,282381,283564,1183,240055,1183,238872,0,0
283574,application_1508364558011_12239,1,43509,282387,283574,1187,240065,1187,238878,0,0
283582,application_1508364558011_13184,1,44165,283448,283582,134,239417,124,239293,1,0
283590,application_1508364558011_13192,1,44176,283500,283590,90,239414,72,239342,1,0
283605,application_1508364558011_13195,1,44178,283501,283605,104,239427,78,239349,1,0
283617,application_1508364558011_12409,1,43574,282719,283617,898,240043,898,239145,0,0
283623,application_1508364558011_12715,1,43627,282993,283623,630,239996,630,239366,0,0
283628,application_1508364558011_13218,1,44216,283505,283628,123,239412,70,239342,1,0
283636,application_1508364558011_13224,1,44226,283514,283636,122,239410,63,239347,1,0
283665,application_1508364558011_12244,1,43509,282442,283665,1223,240156,1223,238933,0,0
283703,application_1508364558011_12248,1,43510,282504,283703,1199,240193,1199,238994,0,0
283718,application_1508364558011_12724,1,43627,283022,283718,696,240091,696,239395,0,0
283724,application_1508364558011_12432,1,43575,282826,283724,898,240149,898,239251,0,0
283724,application_1508364558011_12437,1,43575,282844,283724,880,240149,880,239269,0,0
283749,application_1508364558011_12446,1,43576,282860,283749,889,240173,889,239284,0,0
283750,application_1508364558011_12450,1,43576,282866,283750,884,240174,884,239290,0,0
283815,application_1508364558011_12403,1,43574,282564,283815,1251,240241,1251,238990,0,0
283836,application_1508364558011_12401,1,43574,282540,283836,1296,240262,1296,238966,0,0
284001,application_1508364558011_12177,1,43506,282367,284001,1634,240495,1634,238861,0,0
284012,application_1508364558011_12411,1,43574,282722,284012,1290,240438,1290,239148,0,0
284038,application_1508364558011_12709,1,43627,282987,284038,1051,240411,1051,239360,0,0
284081,application_1508364558011_13060,1,43948,283308,284081,773,240133,773,239360,0,0
284103,application_1508364558011_12425,1,43575,282823,284103,1280,240528,1280,239248,0,0
284103,application_1508364558011_13056,1,43947,283264,284103,839,240156,839,239317,0,0
284117,application_1508364558011_13343,2,44393,284103,284117,14,239724,14,239710,0,0
284121,application_1508364558011_13324,1,44367,283749,284121,372,239754,121,239633,1,0
284123,application_1508364558011_13338,1,44386,284012,284123,111,239737,111,239626,0,0
284124,application_1508364558011_11703,8,43346,282030,284124,2094,240778,2094,238684,0,0
284127,application_1508364558011_12476,1,43577,282872,284127,1255,240550,1255,239295,0,0
284130,application_1508364558011_13371,2,44453,284117,284130,13,239677,13,239664,0,0
284158,application_1508364558011_13428,1,44529,284124,284158,34,239629,34,239595,0,0
284187,application_1508364558011_13389,1,44477,284123,284187,64,239710,64,239646,0,0
284188,application_1508364558011_13415,1,44496,284124,284188,64,239692,64,239628,0,0
284195,application_1508364558011_13445,1,44546,284124,284195,71,239649,71,239578,0,0
284198,application_1508364558011_13417,1,44500,284124,284198,74,239698,74,239624,0,0
284204,application_1508364558011_13416,1,44499,284124,284204,80,239705,80,239625,0,0
284217,application_1508364558011_13341,1,44387,284038,284217,179,239830,179,239651,0,0
284246,application_1508364558011_13365,1,44435,284081,284246,165,239811,165,239646,0,0
284268,application_1508364558011_13058,1,43948,283281,284268,987,240320,987,239333,0,0
284310,application_1508364558011_12557,1,43585,282904,284310,1406,240725,1406,239319,0,0
